,TSR,CP
0,0.2,0.052530552566262025
1,0.30000000000000004,0.06805289749090308
2,0.4000000000000001,0.07577360729266754
3,0.5000000000000001,0.07659022972139319
4,0.6000000000000001,0.0646077404025537
5,0.7000000000000002,0.04314223335375735
6,0.8000000000000003,0.011815483386755232
