% Model,CFD_LiveLink_RotMach_Savonius_v3_1_Bach.mph
% Version,COMSOL 5.5.0.292
% Date,"May 22 2021, 22:42"
% Table,Tabla 9 - Evaluación global 1
% Tiempo (s),"TSR=0.2, Torque_1_2 (N*m)","TSR=0.3, Torque_1_2 (N*m)","TSR=0.4, Torque_1_2 (N*m)","TSR=0.5, Torque_1_2 (N*m)","TSR=0.6, Torque_1_2 (N*m)","TSR=0.7, Torque_1_2 (N*m)","TSR=0.8, Torque_1_2 (N*m)"
0,0.10570790739003932,-0.6428835694596557,-0.35920106741073,0.3425030015009156,2.203096514551973,2.4539254181406847,2.749657504026416
0.02617993877991494,0.4697208283831355,0.3449455190590027,0.22770536648584372,0.09334161127676344,-0.08357590945657978,-0.2705892473844263,-0.42703403816768687
0.05235987755982988,0.38856923262583887,0.22777847204515678,0.06540536827021304,-0.08304096038284958,-0.2197937123632554,-0.3753231417894765,-0.5030866899584621
0.07853981633974483,0.2933115271833697,0.09053567606076762,-0.08057721390816441,-0.1930418164222243,-0.23629035783371632,-0.24695249951881,-0.22533196652405377
0.10471975511965977,0.1966636108908001,-0.017302550833328434,-0.1416710901996981,-0.15589524212540207,-0.07892252689256701,0.028417832858569574,0.14537658738704784
0.1308996938995747,0.1132474448845251,-0.07218444799881385,-0.09570168393719797,0.005977911182152379,0.17110223041355277,0.37417277563703355,0.5046627668768199
0.15707963267948966,0.04767085418860639,-0.06311267297288559,0.022155604502124837,0.2187293131972137,0.4908922110787769,0.6235569153297531,0.44137807955967145
0.18325957145940458,0.005305975221052028,-0.00614430876448413,0.16686929806675294,0.49726931687374243,0.6932317351980353,0.4374518445823177,-0.08637127001995171
0.20943951023931953,-0.008181878297647271,0.07257143097596722,0.3617490217367516,0.7276903237867798,0.533118035591968,-0.050595570679611734,-0.47197890640394025
0.23561944901923448,0.007399665373494457,0.15062669087497016,0.615110128503545,0.7179426566126181,0.11617697001868305,-0.3964092092817898,-0.3211852666065909
0.2617993877991494,0.038078308065253696,0.261245354125636,0.8090615719535483,0.4181785060104704,-0.24244972634532252,-0.32377819185717055,0.1880713769412946
0.28797932657906433,0.07196121584846193,0.449264806468996,0.785444234016452,0.08152468447294814,-0.33786618433227933,0.05781707874655562,0.570308560194069
0.3141592653589793,0.09829919156865313,0.7046757986595233,0.5705502166215919,-0.1796268826824407,-0.15376313835244343,0.49211061496689734,0.40677228073056493
0.34033920413889424,0.11504833701498736,0.8679717750259334,0.31859061347668105,-0.26698016831678806,0.18700941267966426,0.6172272735194919,-0.11547000861269219
0.36651914291880916,0.14225333138705776,0.8722920575681288,0.07910382896844867,-0.16482923544213463,0.5176497186874982,0.35097551847712316,-0.49438621227236146
0.39269908169872414,0.22816832261140704,0.7770615480733387,-0.10282066550401678,0.06909326098904053,0.6598366316553128,-0.1082587028947124,-0.3848719890659531
0.41887902047863906,0.39142305091645935,0.6197557913737161,-0.18942041628692244,0.33603434189888776,0.5356033093039326,-0.4154492366248416,0.1136341516067457
0.445058959258554,0.6061298063743525,0.44310332265218777,-0.14968393939403418,0.5661937476105093,0.16363623798398685,-0.3392164394142365,0.5440688117488418
0.47123889803846897,0.7751823748568976,0.26714191686114874,-0.005362035206508825,0.7242549234370013,-0.1971744407140008,0.0373534935914739,0.4553440098652236
0.4974188368183839,0.8775571596887926,0.09284603089719615,0.16528164008339347,0.65858251556464,-0.3488152279275703,0.46448285920850413,-0.025723729484847024
0.5235987755982988,0.9265471279941251,-0.03904677100924614,0.3157808777132261,0.3659782842518734,-0.2283604509530992,0.6001403014385349,-0.45208966263283235
0.5497787143782138,0.9338966828508456,-0.1118143035169699,0.5114262581809945,0.05080659478944438,0.07859219404207082,0.3821042684016528,-0.45059376943017226
0.5759586531581287,0.8945009909775976,-0.10434722168507829,0.7445231483395081,-0.18751410934741586,0.4272800516830613,-0.057070777026909214,-0.0024510408324263933
0.6021385919380436,0.8054492548809641,-0.03035643576105259,0.8103164640236062,-0.2648820076400491,0.6292403730728466,-0.39240587336009525,0.49064327535851887
0.6283185307179586,0.6949368969192078,0.0710676343006932,0.6625520522988599,-0.1636125852486862,0.6086502930978553,-0.3673260250833203,0.523817408946603
0.6544984694978735,0.5772907568194727,0.15176237869518805,0.4263213271216638,0.07083394665591984,0.2820123926553553,-0.02540508437379005,0.10572364171750304
0.6806784082777885,0.45980851496473796,0.2082915022503681,0.18848471495280428,0.3338575186293003,-0.09506315647370833,0.41064747565985243,-0.370834036106377
0.7068583470577035,0.3368107867625352,0.31797824112892126,-0.02304588553619269,0.5586231759857598,-0.32814461778300397,0.6086350123767614,-0.5061672848130435
0.7330382858376183,0.21992351088296208,0.5352294568250096,-0.1606613398387544,0.7092918635959066,-0.29288922034792136,0.45364191295076894,-0.1525209921399303
0.7592182246175333,0.11933555403731597,0.7878965739698872,-0.18632348971565282,0.6485616736012767,-0.03321348550793962,0.018275694508833262,0.3810959006418454
0.7853981633974483,0.042752694434573094,0.8802729885160484,-0.09388724064129089,0.35505318692489235,0.32065764480047965,-0.3639191234665952,0.557795330410585
0.8115781021773631,-0.0032261118754886506,0.8414313423471804,0.07310292599419607,0.04400446253755849,0.5812266165045683,-0.3984851069517314,0.23323762893168287
0.8377580409572781,-0.018622793907183518,0.7202049059346292,0.23665964459773603,-0.1910685846957456,0.649415655486987,-0.0902205881217914,-0.26559215277652876
0.8639379797371931,-0.004654662694504364,0.5573947708649771,0.4005888109946186,-0.26614923894032166,0.41311029928408993,0.35643895303717177,-0.5264742867059319
0.890117918517108,0.029883453467891133,0.3824811836153855,0.6228525742787367,-0.15775671671083596,0.026086701613771246,0.5977132719078618,-0.2688424306853762
0.916297857297023,0.06552371981735079,0.20796999827869156,0.7999367345343099,0.07556983488591945,-0.2811273249234003,0.49055833028221096,0.27505070024127753
