% Model,CFD_LiveLink_RotMach_Savonius_v3_1.mph
% Version,COMSOL 5.5.0.292
% Date,"May 8 2021, 17:35"
% Table,Tabla 5 - Torque rotor
% Tiempo (s),"TSR=0.2, Torque_1_2 (N*m)","TSR=0.3, Torque_1_2 (N*m)","TSR=0.4, Torque_1_2 (N*m)","TSR=0.5, Torque_1_2 (N*m)","TSR=0.6, Torque_1_2 (N*m)","TSR=0.7, Torque_1_2 (N*m)","TSR=0.8, Torque_1_2 (N*m)"
0,-1.1539504777150373,-2.406214787673594,-2.675638358150664,-1.7162320054708076,-2.254968122891576,-2.0736856169662943,-2.342797807444164
0.02617993877991494,0.20087951618860167,0.08561126394386998,-0.0148526513938404,-0.11063438311657692,-0.20844980312989791,-0.31409826069111524,-0.37671638762002424
0.05235987755982988,0.1364504981798731,0.007297402439632283,-0.08524268371184252,-0.13007723512291514,-0.1777708628556638,-0.20667974062036698,-0.21686759005249712
0.07853981633974483,0.06609634757683558,-0.0536823878203182,-0.11344968349288365,-0.0870098577932022,-0.03558699741414101,0.044085182571433984,0.1268037162864757
0.10471975511965977,0.006295903952202697,-0.07775709756066984,-0.06431478410971736,0.04205881178852777,0.17750871724699954,0.34457963814098025,0.4824020230387663
0.1308996938995747,-0.03109484606652202,-0.04314289198501231,0.045060654946654954,0.24329686411440088,0.49081623909898925,0.6529574040424291,0.6635178594422158
0.15707963267948966,-0.04172842417278422,0.02858152881329762,0.20357818745388895,0.5323630175867141,0.7660590304520765,0.7167922178256779,0.3294573160297224
0.18325957145940458,-0.030832097747701015,0.10922944867672513,0.4347810778499169,0.803757096063896,0.7773639916037105,0.3100720392908123,-0.19851419877913945
0.20943951023931953,-9.805034649986721E-4,0.21812732832133663,0.723041178194582,0.8821421671207266,0.4185151821237042,-0.15435538089641926,-0.3152002517091428
0.23561944901923448,0.04032814741114871,0.3949477704464493,0.9168531864132587,0.6479076597013541,-0.0131315134848628,-0.27615288512560476,0.026818369396045344
0.2617993877991494,0.08272391617276531,0.6508509903041487,0.9014990662210141,0.28694803796062357,-0.2287414094617466,-0.038618202299494975,0.5028111285467983
0.28797932657906433,0.12433878811218343,0.885857649135289,0.7075167792061605,-0.03287884910660857,-0.15740823015019645,0.3798858063221094,0.6607099131572705
0.3141592653589793,0.19144727449950918,0.9968634369338639,0.43375419502242185,-0.182061903000056,0.10925758545358921,0.6766586858903143,0.28926895420328114
0.34033920413889424,0.3299525730738593,0.9630524936430925,0.15287246197989113,-0.14326400199711445,0.4681890110081135,0.6369803548086526,-0.22657499337056108
0.36651914291880916,0.5380534172804435,0.8323957991121814,-0.0554708871694686,0.027381456626473455,0.7162935651214859,0.2102552361564468,-0.3586450292919887
0.39269908169872414,0.74768248599921,0.6594857097403756,-0.15730649209092534,0.3064791666980934,0.7380691347472262,-0.19868755108491065,-0.04504147497791583
0.41887902047863906,0.9012178844711397,0.4503513559192759,-0.14506866253657294,0.5857461267148006,0.4165811962858934,-0.29770142048113457,0.45711085269325036
0.445058959258554,0.98517622523634,0.23891273522140175,-0.03488640676309246,0.8018476635585122,0.013484050910796297,-0.06004119234728206,0.6553610299316452
0.47123889803846897,1.0041370832077465,0.061966329461373065,0.13214648917769167,0.8343269249909382,-0.22656216096859738,0.364550333609245,0.39874315421885986
0.4974188368183839,0.9640689963535269,-0.06414306283080308,0.34106320351634173,0.5643219143369342,-0.2055231334935328,0.652752570124094,-0.15312443470242315
0.5235987755982988,0.8913606455734338,-0.12807452237081862,0.6208121606757196,0.2038039025026427,0.035802346942611696,0.6453898078798096,-0.3907307273070185
0.5497787143782138,0.7996528548307142,-0.12007086498555761,0.8816008515117344,-0.07444363866613846,0.3855537712832716,0.27167610393830205,-0.14790695507403798
0.5759586531581287,0.6980080665310595,-0.05245490669614766,0.9458615323490283,-0.19290356253321905,0.6629533977009217,-0.1688582365786906,0.3451251311053974
0.6021385919380436,0.5766667567736568,0.046255046856578275,0.7803572071254823,-0.1353262716381033,0.7647675440459556,-0.3157518371307004,0.6385634883434339
0.6283185307179586,0.44521327965575214,0.14583126346298342,0.5166334520046838,0.05423323452996415,0.5435795741520604,-0.10867156202384988,0.4833502399664297
0.6544984694978735,0.3147749574636044,0.2721815770667969,0.24444922383957723,0.3230061005802495,0.1431842857756584,0.30433224560586414,-0.04480241254470474
0.6806784082777885,0.1930706741294224,0.47926086899885756,0.01530805480020625,0.5908851022294688,-0.17704632584869115,0.6316628298618137,-0.36064112595124387
0.7068583470577035,0.08576242363640227,0.7533344048396047,-0.12747819825806128,0.7990922351201081,-0.2443528822777179,0.6764567813322293,-0.2445123305744255
0.7330382858376183,-0.0011587550099554506,0.9571709295700945,-0.16434441215697382,0.8044907056652968,-0.07590156352217495,0.3248231590132258,0.2213534721148371
0.7592182246175333,-0.06045447772156098,1.0199164869582567,-0.08853002332927956,0.5529893979653773,0.2440656927904205,-0.12144191215990063,0.6080109200319581
0.7853981633974483,-0.08635525895874224,0.9204162500187978,0.056179609181719437,0.21277639357769573,0.5662660256692824,-0.30993219313316317,0.5712449917468583
0.8115781021773631,-0.08400125965496708,0.7471256087811902,0.24136131555622514,-0.07375502094139,0.7464347762006931,-0.1561971513383688,0.09992324487983228
0.8377580409572781,-0.05733140203302392,0.5462951741316066,0.4696888591823099,-0.1987570200944766,0.6719507760070825,0.24168475669504066,-0.3393062529071099
0.8639379797371931,-0.012933879585332986,0.34634550418326504,0.7352464596239014,-0.14109556823796876,0.2860027608258432,0.6002472930547577,-0.3344077348753956
0.890117918517108,0.035146569403339045,0.16487974243119563,0.8966857046115209,0.03381480042072699,-0.08833591950616237,0.6866244249471177,0.08749281055419278
0.916297857297023,0.0793454109867556,0.01250598209014031,0.8610196191538033,0.302243570356748,-0.2466372733763838,0.3977274856928008,0.5471426748010983
0.9424777960769379,0.1221304350273188,-0.08864985465771491,0.6913240335621995,0.5727114283080523,-0.1447342181245188,-0.06307585093413798,0.6317342073823323
0.9686577348568528,0.17945375460026575,-0.1281488302939643,0.4180940451918495,0.7854962078911547,0.146469394990074,-0.31623870447144786,0.23356621416614032
0.9948376736367678,0.3064722157142773,-0.0965417620645807,0.14198053590605317,0.8011999023067369,0.49222491589373935,-0.19440091731210873,-0.04340275893550616
1.0210176124166828,0.5039329212400552,-0.00988632164208808,-0.06177214650723141,0.564138232323741,0.7150602015859546,0.1760777437980831,-0.04340275893550616
1.0471975511965976,0.7198302738324234,0.09149851213031351,-0.16022182098920765,0.21364028880186658,0.723979494644965,0.5596364658359279,-0.04340275893550616
