,TSR,CP
0,0.2,0.046529843661656904
1,0.30000000000000004,0.06515785994155526
2,0.4000000000000001,0.07724132107743895
3,0.5000000000000001,0.08336451809787394
4,0.6000000000000001,0.08023891032472445
5,0.7000000000000002,0.0603267600744441
6,0.8000000000000003,0.03296889965270472
