,TSR,CP
0,0.2,0.053197824320319984
1,0.30000000000000004,0.07381190524095856
2,0.4000000000000001,0.08602726055893897
3,0.5000000000000001,0.0901786636901585
4,0.6000000000000001,0.08434880100886119
5,0.7000000000000002,0.0764101054507144
6,0.8000000000000003,0.055818458047425384
