,TSR,CP
0,0.2,0.05586720559033828
1,0.30000000000000004,0.07878385574664461
2,0.4000000000000001,0.0957941802830865
3,0.5000000000000001,0.10389115785017278
4,0.6000000000000001,0.10528224936944755
5,0.7000000000000002,0.10105003374235293
6,0.8000000000000003,0.08691896699853825
