,TSR,CP
0,0.2,0.058937030000729314
1,0.30000000000000004,0.07783988576192558
2,0.4000000000000001,0.09182360517990036
3,0.5000000000000001,0.10227856646861205
4,0.6000000000000001,0.09905213993831154
5,0.7000000000000002,0.08955270342753395
6,0.8000000000000003,0.07035107913739612
