,TSR,CP
0,0.2,0.05258833136161529
1,0.30000000000000004,0.07519175242158137
2,0.4000000000000001,0.09191339679937331
3,0.5000000000000001,0.10132006546228443
4,0.6000000000000001,0.1036297231967688
5,0.7000000000000002,0.0966302685512661
6,0.8000000000000003,0.07679140269760903
