,TSR,CP
0,0.2,0.050025280927013735
1,0.30000000000000004,0.06945939574804315
2,0.4000000000000001,0.08174117058630787
3,0.5000000000000001,0.08958664301268231
4,0.6000000000000001,0.08895603931346664
5,0.7000000000000002,0.0726248848802046
6,0.8000000000000003,0.051675561044245595
