,TSR,CP
0,0.2,0.05336184372049154
1,0.30000000000000004,0.07225146388558136
2,0.4000000000000001,0.08575716003433033
3,0.5000000000000001,0.08994508934624282
4,0.6000000000000001,0.08467405152356648
5,0.7000000000000002,0.06959329231718576
6,0.8000000000000003,0.045599894370630834
