% Model,BatchDinamico.mph
% Version,COMSOL 5.5.0.292
% Date,"May 14 2021, 16:43"
% Table,Tabla 1 - Torque
% t,"TSR=0.2, Torque_1_2 (N*m)","TSR=0.3, Torque_1_2 (N*m)","TSR=0.4, Torque_1_2 (N*m)","TSR=0.5, Torque_1_2 (N*m)","TSR=0.6, Torque_1_2 (N*m)","TSR=0.7, Torque_1_2 (N*m)","TSR=0.8, Torque_1_2 (N*m)"
0.07853981633974483,-0.013966220176423683,-0.05430334926274921,-0.05511246350540683,-0.09981029125567631,-0.1441858118782804,-0.19538186248613781,-0.35179271526634104
0.08508480103472356,0.0619194671475522,0.04305057788715694,0.05962709478630496,0.02538783571917136,-0.015963339649455927,-0.06384648350288291,-0.21019975499512406
0.09162978572970229,0.1438282772641315,0.1496542220666684,0.18190612164429237,0.15791206108399847,0.1191319009986277,0.0809161164869713,-0.05932020918435871
0.09817477042468103,0.26023869324343235,0.283279810395711,0.32662546944719373,0.3069775871469272,0.2721878924362028,0.23615869416763982,0.10505179010614994
0.10471975511965977,0.4373197441309786,0.4525751688454761,0.4851981178296268,0.4671092252638301,0.4319233266030093,0.40042355588876877,0.28372626146582836
0.1112647398146385,0.6507856714036024,0.6372931332711855,0.6569933305806952,0.6327464055041735,0.592827834301394,0.5675038838481237,0.4553461789209979
0.11780972450961724,0.8374823333261776,0.813069568154092,0.8201489124340741,0.7895098342192979,0.7422273170285201,0.7123187426834438,0.6165409804685509
0.12435470920459597,0.955200731932474,0.936490095939762,0.9506934353389119,0.9173331548912398,0.8644930019516097,0.8265711110108461,0.7399394288770296
0.1308996938995747,0.9928605917287394,0.9989783880544449,1.0298880660291818,1.0016341698663886,0.9548577486817301,0.906839799099822,0.8213064125707992
0.13744467859455345,0.9727685753691416,1.0056084109676746,1.0546230175190965,1.0434765964383703,1.0094251356909738,0.962477212466159,0.86448029527018
0.14398966328953217,0.9061264015513544,0.9609322464991362,1.0268485948290162,1.0257680073747029,0.9996507281344275,0.9655707958477661,0.8576809398757835
0.1505346479845109,0.8092578011890053,0.8684120784173353,0.9342397321043945,0.9435568775077119,0.9226071662584758,0.905728159045491,0.7921151080953277
0.15707963267948966,0.7049398941558302,0.7529307508665957,0.8130030277414153,0.820581986746459,0.7983438717460154,0.7869536517689382,0.671971005559007
0.16362461737446837,0.5901062994247368,0.6311672092614582,0.6790081530902582,0.6790877207195147,0.6480673670874799,0.6290644132990485,0.5121937578650864
0.17016960206944712,0.4665339182318296,0.49165895833900014,0.5408057714498853,0.5346475742187725,0.49920427470865114,0.45096961441587025,0.33407757428228635
0.17671458676442586,0.3475400173575896,0.3412012581097481,0.38403112803257095,0.3798293489500861,0.3463685510997818,0.2809477716575177,0.1662332918907654
0.18325957145940458,0.23396099345844118,0.20001694937014813,0.22019462183769847,0.21174740573600082,0.18131886957998672,0.11985859163335888,0.03263136378868137
0.18980455615438332,0.12234429861002426,0.06780684783468928,0.07367944593223066,0.051830254355698935,0.012408048647790104,-0.03629998887793706,-0.11740433829192054
0.19634954084936207,0.014330762774869082,-0.04592645295749755,-0.055753516522512335,-0.08087991648758175,-0.13419425029938326,-0.19677973490850048,-0.2673830888762293
0.2028945255443408,-0.08304916709091481,-0.14157436177959248,-0.15929251768453342,-0.18883652247114155,-0.2446687815867513,-0.31922634684601653,-0.3850246064209809
0.20943951023931953,-0.15280142864554236,-0.21013253964233475,-0.22780345111546063,-0.2626037382469545,-0.3218557939789151,-0.397577144222081,-0.465234514437381
0.21598449493429828,-0.18800193979336172,-0.2442785865293965,-0.26020741663224645,-0.29686987596559244,-0.3559776086748218,-0.4294260995868491,-0.5015717107394417
0.222529479629277,-0.182574832029091,-0.24495649601064348,-0.25513688076544394,-0.29139126562500395,-0.34410456207077555,-0.4200302846178569,-0.4906464265425177
0.22907446432425574,-0.14041861692406438,-0.20390817010959272,-0.21784995104627908,-0.25064772087596027,-0.29702897832194763,-0.37119637829471663,-0.434402521520855
0.23561944901923448,-0.08113895873027677,-0.13212983465595596,-0.14150154066615073,-0.1741187428825829,-0.21467402017023246,-0.2867743825951865,-0.3424235911257858
0.2421644337142132,-0.01631008834550879,-0.04379702710164962,-0.03651131179206435,-0.06283572571157914,-0.10422840130617489,-0.16831034591518962,-0.21688620348517146
0.24870941840919195,0.050585235455023136,0.05126746135020804,0.08492449883736936,0.06816634406321143,0.037238629875731455,-0.020263030086886957,-0.06170081502313299
0.2552544031041707,0.12424088522905224,0.15178324832100737,0.22132971803674484,0.2166239559168449,0.19406587911043582,0.14669419024955116,0.11280030299415561
0.2617993877991494,0.2418359263934966,0.2835064572267934,0.3668746552153992,0.3803653256450763,0.362126051351507,0.31948598029558584,0.29231918245352156
0.2683443724941281,0.4172864779998618,0.4434606163349512,0.5140729945353419,0.5346943283064601,0.5281517328628829,0.4881312727949939,0.4647729501729887
0.2748893571891069,0.6249007883447089,0.6172024782492436,0.6537144292787349,0.6711359386562558,0.6752538183020445,0.6377056698218573,0.6181143677394652
0.2814343418840856,0.8128318341326854,0.7842101741780678,0.7842721558922642,0.7838167083709373,0.7893358029929137,0.7509942080711808,0.7303206892900995
0.28797932657906433,0.9335273755471667,0.9061405584685875,0.8980619905810507,0.8658091331984383,0.8628760470374877,0.8232543555594831,0.8018307090085304
0.2945243112740431,0.9875237273283223,0.9672630817656716,0.9695564443960834,0.9215874146137684,0.8999352967384182,0.8664310096211788,0.8461008126418607
0.3010692959690218,0.9909987891590022,0.9856474652228056,0.9947109492723699,0.9436818993528693,0.9107151933281599,0.8657976937854228,0.8505794129903038
0.30761428066400054,0.9346461681401359,0.938546960027986,0.9590760128518216,0.9038282297525716,0.8582298450939991,0.8082756463108488,0.795436530246754
0.3141592653589793,0.8383747472498182,0.8549555902432019,0.8741170154308553,0.8193210954638243,0.7630127831419625,0.7023181437888028,0.6852948187328494
0.32070425005395803,0.7214809624809048,0.7459259954029118,0.7604480946690994,0.701715832388137,0.638369542523274,0.5626349164501832,0.5297529914902078
0.32724923474893675,0.5978216575242677,0.6268505903674586,0.633245684714869,0.5761541009488488,0.5010818275056336,0.40573649430330516,0.35397254613068674
0.3337942194439155,0.47138371026955417,0.4926961053919374,0.4968857714104724,0.44118505306105504,0.36541117961493386,0.2477835228596229,0.17305902777615945
0.34033920413889424,0.3527940327935276,0.3451028909162388,0.3467770761425134,0.29415608956445005,0.223650000480485,0.10131606555894868,0.01530782143655296
0.34688418883387295,0.23470256426984126,0.1994113346106573,0.1943767077697348,0.13741386458575444,0.07012376721413105,-0.03662024935980179,-0.12814227944511436
0.3534291735288517,0.11630890164753471,0.06373277356817642,0.051635473167522816,-0.007811791121302258,-0.08093877067919886,-0.17740723744503928,-0.2649862615892261
0.35997415822383044,0.004435777218941506,-0.05407950282512419,-0.07572382612498196,-0.13771798157216364,-0.21128688835472031,-0.30381502141850913,-0.3888382508475807
0.36651914291880916,-0.09308975527988173,-0.14857036198840778,-0.17576418103144542,-0.23625022901995318,-0.30577271157774155,-0.39561522730751897,-0.4783430749051175
0.37306412761378793,-0.15845996284786368,-0.2149158786048615,-0.24250345875052315,-0.3015345436463872,-0.3698322282672123,-0.44838605681389776,-0.528439446239099
0.37960911230876665,-0.18982272626922847,-0.24766293456184663,-0.27108857765649264,-0.32618218133234267,-0.38941813759174737,-0.46300413258635553,-0.5437337491855676
0.38615409700374537,-0.1842383669610279,-0.2385564060152774,-0.25765498316445645,-0.3077319477608911,-0.3635471317961583,-0.43963468454538357,-0.5057817025793202
0.39269908169872414,-0.14476013394186826,-0.19918407482005207,-0.2162691149151983,-0.2581319695573048,-0.30248003258155215,-0.377619773599473,-0.4350316876087547
0.39924406639370286,-0.08139272888806093,-0.12451239454451779,-0.13595744469727222,-0.17353538358241466,-0.2086556469255954,-0.2767546551334485,-0.3306008772533629
0.4057890510886816,-0.00858080397753358,-0.03594063879267961,-0.028134847460043633,-0.06149153005216307,-0.08723116492792837,-0.14461192234637066,-0.18967252837200949
0.41233403578366035,0.06411756197659985,0.061538608535556094,0.0925947721364368,0.07343177748264546,0.05577464940561111,0.012708493183778646,-0.02120321582944351
0.41887902047863906,0.13801633602182556,0.15978903292720853,0.22021096118978312,0.2275025231711192,0.2175417793511948,0.18569226217227985,0.15777159392310802
0.4254240051736178,0.25057550469997814,0.2851909261495701,0.3611654987068351,0.3888847253532013,0.3865949247343559,0.3621348494418573,0.3472097843706816
0.43196898986859655,0.42753818276811817,0.4477400361260505,0.503340649852476,0.5429551722141615,0.5437653600149215,0.5310373830544635,0.5187917035956526
0.43851397456357527,0.6401308901637838,0.6300631029737588,0.6469260559685761,0.6845887300741886,0.6840042100434304,0.667668982387501,0.6642176690719283
0.445058959258554,0.8274922606990467,0.7991277005576074,0.7875708182319672,0.8054949857036214,0.7918258197306353,0.7702701225156168,0.7702017919092276
0.45160394395353276,0.9457101175799032,0.9234845107159446,0.9038757559935886,0.8941675396035083,0.8647583165238086,0.8359556504037823,0.8302009877034252
0.4581489286485115,0.9822304043725629,0.9820660707326527,0.9707842248837494,0.9477922816529457,0.9069515043854591,0.8649635718773854,0.8609458768089326
0.4646939133434902,0.9653464099486673,0.9869406003410723,0.9955389907865602,0.9690570844167841,0.9122874344537864,0.8573437348307069,0.8385846507765988
0.47123889803846897,0.9033787655760838,0.9460701237459773,0.965277370903446,0.9333602301275647,0.8660685680921603,0.7992997381875014,0.7701859889640738
0.4777838827334477,0.8132893914437287,0.8549459845066165,0.882005002368866,0.8449552449219876,0.7717533572560993,0.6954616081339315,0.6531002591340418
0.4843288674284264,0.7138339366925694,0.7427680727376774,0.7701603680842309,0.7256479099290596,0.6470758060624814,0.5574463542818924,0.4958061134325811
0.4908738521234052,0.6039811043391523,0.6227668047389292,0.6461145200021624,0.5968575456076155,0.5112030096813494,0.40187769067950774,0.3190503354417177
0.4974188368183839,0.4799688547361342,0.48571826935265594,0.514769226698232,0.46189152719495563,0.37752686213159203,0.24994416965615085,0.1459728439091178
0.5039638215133626,0.3611142385680982,0.34116196498375245,0.36216812317770486,0.31378744587263585,0.23377251218939682,0.10668421169875442,-0.00858494814298072
0.5105088062083414,0.24612738685002614,0.20043918452139287,0.20440924728307455,0.15345769216409494,0.07837915136742762,-0.031424751357985836,-0.14786980801223376
0.51705379090332,0.13143738733032787,0.06723861294815395,0.06305912883390807,0.006754345582861115,-0.07400252935695967,-0.17747357076156683,-0.2822102131879057
0.5235987755982988,0.021326385323342634,-0.04721655550476184,-0.06093094127120116,-0.11907120668089559,-0.2070841556796313,-0.30291003370609265,-0.4025255409333933
0.5301437602932776,-0.07719422027348274,-0.14756825392131137,-0.1626814655886267,-0.21852795300362732,-0.30759033975139644,-0.39192093113012216,-0.4820039158696129
0.5366887449882562,-0.1504774424124849,-0.218184109680739,-0.2283166162698383,-0.28356068911073024,-0.3720350521678997,-0.4461896548644346,-0.5290369003008734
0.543233729683235,-0.19000937846306537,-0.2529659429902704,-0.2599764058788997,-0.312149842932946,-0.39195382885342717,-0.46806504487073874,-0.538246920176359
0.5497787143782138,-0.18517104696004272,-0.24869402431407653,-0.2575477059035823,-0.3004756746118184,-0.36990445476857514,-0.4459394042387784,-0.508842258577433
0.5563236990731925,-0.1422714492674016,-0.20239448962740686,-0.21816265338896418,-0.2544706247535654,-0.3106776730165094,-0.3853886299192464,-0.4390271347136162
0.5628686837681712,-0.08287436705752815,-0.13129952173477166,-0.14057457617558405,-0.17303320458263416,-0.21642991131250616,-0.28949115348085386,-0.32977607640803175
0.56941366846315,-0.01563615830957027,-0.04101930971436729,-0.03372128579115119,-0.05934392046786996,-0.09298180704751824,-0.16016271799239334,-0.18727422249511733
0.5759586531581287,0.0571327485370986,0.05333663597081967,0.08866204853449478,0.0737325995898433,0.0539484241510822,0.001036538952125854,-0.019947606692806208
0.5825036378531074,0.1299135327779523,0.1555761982372898,0.22333716247438545,0.22239453619550914,0.21867109338618357,0.1783264147924397,0.16087981241593163
0.5890486225480862,0.24646654090786324,0.2855729308999506,0.36563212901469433,0.385999208668227,0.3933090750454259,0.3596789373226482,0.3488377718661353
0.5955936072430649,0.4195144230265939,0.44212059869138437,0.5041148445162871,0.5350147972432473,0.5531194035234163,0.5327568972579939,0.5219691680187996
0.6021385919380436,0.6267292727517364,0.6188750487928731,0.6394473765958191,0.6663358052590151,0.6895131585453355,0.6801948501905943,0.665915078142703
0.6086835766330224,0.8144778769352355,0.7889983678770109,0.7716282415335387,0.7782701910209835,0.7962950767686029,0.7792683370566365,0.766613062864319
0.6152285613280011,0.9319861392820513,0.90670230541532,0.885291290287221,0.8610206363880895,0.8649860470417425,0.8374443434570739,0.8228433956379866
0.6217735460229799,0.9818976048125583,0.9691115870144931,0.9553948128363857,0.9171401028250115,0.9021850696735494,0.8656418916584987,0.847362126431864
0.6283185307179586,0.977414825912654,0.9852123283577511,0.9890921474883085,0.9410472984590188,0.9097432426275042,0.8599557328296557,0.8288935771497243
0.6348635154129373,0.9147823661009107,0.9419645452585503,0.9600462915881173,0.9029826810251862,0.8603127851474244,0.7987606667510069,0.7557024915771507
0.6414085001079161,0.820368635311785,0.8581831458796165,0.876776594515756,0.8194877535914308,0.765529928644829,0.6929047824212005,0.6336053320885453
0.6479534848028948,0.7120750043710882,0.7450187937920659,0.765101976913913,0.7060718808411098,0.6368521116937813,0.554081277532603,0.4785000836810962
0.6544984694978735,0.5926221529579996,0.6225078098663755,0.6375716476105175,0.57916850048131,0.49984092506315925,0.3952874916211998,0.30500740923307335
0.6610434541928523,0.4688842438899391,0.4825264777359576,0.4997454902262224,0.44563697409171876,0.3645915762196559,0.23503037244724367,0.13052935436372426
0.667588438887831,0.35113161114894287,0.3361835611783298,0.34819768026957565,0.30053084105187156,0.2189067706768325,0.09606642159453993,-0.02381936897335879
0.6741334235828097,0.23299412666542973,0.19371487660538578,0.19408354767349656,0.1429892755361396,0.06384230866620633,-0.043380398601318815,-0.16310099184935067
0.6806784082777885,0.11593818566834646,0.06030034624203784,0.051171987113055484,-0.0011491808455748043,-0.08447634395162495,-0.18221214129979468,-0.29512955245883166
0.6872233929727672,0.005723563126296516,-0.0575120199343816,-0.07587972134569687,-0.13093086254452935,-0.20884229993221992,-0.3093718531950733,-0.4112453656281889
0.6937683776677459,-0.09336917868722316,-0.15389810147384708,-0.17557488967316148,-0.23313131546612942,-0.30677362289895327,-0.39938495854468614,-0.4943748020079337
0.7003133623627247,-0.16396018454307493,-0.22298832313725003,-0.23953148738747976,-0.2989496191267915,-0.36752888978852316,-0.45495699879964635,-0.5398886011431447
0.7068583470577035,-0.19491175747459155,-0.25370501192999395,-0.26678374047526676,-0.32456067339528116,-0.3847657293663945,-0.469609349399267,-0.5461051468914739
0.7134033317526821,-0.18633474982826337,-0.2464910282660434,-0.25979440055564984,-0.30567844967235747,-0.36007899984389946,-0.4440590351332213,-0.5078761600653717
0.7199483164476609,-0.1428626403083465,-0.2043834141433455,-0.21945993250923734,-0.254034117225866,-0.30052079159256223,-0.38050874702905224,-0.4341638945428451
0.7264933011426397,-0.07636286074761811,-0.12914298712554706,-0.13960083788520117,-0.16811336285104822,-0.2082895238268747,-0.27654215925213,-0.32398506448112196
0.7330382858376183,-0.0034014320947399757,-0.039389391843604016,-0.03459531993049353,-0.05523169692676899,-0.08555626193769678,-0.1428446464233687,-0.1821915674023838
0.7395832705325971,0.06836431732700915,0.059280576820914976,0.0900384545450954,0.07954537162251352,0.057174694212715094,0.015332076333965855,-0.013493000034508734
0.7461282552275759,0.14335672810761502,0.1591168755434028,0.22266747950404614,0.2306104216675772,0.21673073945095314,0.1892503762783444,0.16662575307831978
0.7526732399225545,0.25819033702448946,0.2901107536646366,0.36381850307662156,0.38975434154254124,0.38612667586867044,0.3671655533182987,0.3564527584880536
0.7592182246175333,0.43380782204443824,0.45079829813817823,0.5067573733581793,0.5401609813799793,0.5411810890351247,0.5313796278743956,0.5253589997491928
0.7657632093125121,0.6446461618018225,0.6299185662361262,0.6567289872155845,0.6784201626819794,0.6790173117590317,0.6674190538712328,0.6691274142346777
0.7723081940074907,0.8313538275067454,0.7993710372977954,0.8049308744223436,0.7980443351024173,0.7875468638779717,0.7677784945068693,0.7689547156622634
0.7788531787024695,0.9490638501726516,0.9246329601154205,0.9287531111164387,0.8847534973244346,0.8612803572559241,0.8298532898312777,0.8273512360884752
0.7853981633974483,0.9848254325973033,0.9766440203404717,0.9999499705200907,0.9382258349229524,0.9021292550202885,0.8608196881313597,0.8535974894244178
0.7919431480924269,0.9693614702625506,0.9838268262538146,1.020926852748187,0.9571501655420961,0.9103073927715128,0.8516092374805878,0.8346184071950518
0.7984881327874057,0.9068208962303874,0.9418685081860729,0.9895902497590299,0.9195780508928036,0.8631939758877686,0.7947755987274981,0.7657247006803898
0.8050331174823845,0.8113594443135015,0.8560238298769306,0.8985564548244389,0.8308211912008002,0.7719291118416362,0.6901358578661427,0.6443171130327789
0.8115781021773631,0.7040858323690561,0.7470688838358226,0.7781186632935074,0.7125321088298808,0.6434211641514991,0.5522980786131453,0.48760001298464006
0.8181230868723419,0.588875270072796,0.6269277912786837,0.6472652019803684,0.586471762070476,0.5063617237229447,0.3973343907748972,0.3122783062901664
0.8246680715673207,0.466913459333163,0.4878913803896897,0.51073072911644,0.45219545625868723,0.37403957942480637,0.24380506249321499,0.140496137318167
0.8312130562622994,0.35055458556083974,0.34138406108193603,0.3556670350306916,0.30552058300771795,0.23201704535413198,0.10081067158639317,-0.012769415976402687
0.8377580409572781,0.24088395453021128,0.20010717481565024,0.19767997511168142,0.14898635167213226,0.07798868805516518,-0.03185314790744154,-0.15063057424697068
0.8443030256522569,0.1281534778592039,0.06777908672647134,0.056177983483706395,0.004994750895247063,-0.06965524911763044,-0.17645758791063354,-0.28538018313569313
0.8508480103472356,0.01851890674135369,-0.047900975763804324,-0.0688572405011926,-0.12011249741967245,-0.19575869522997327,-0.2970693246623183,-0.4012279647155869
0.8573929950422143,-0.0810877090727525,-0.1461017985810917,-0.16656570367778567,-0.21833641431522113,-0.29196770497100744,-0.3868794211780221,-0.48046707992116067
0.8639379797371931,-0.15146786109525687,-0.21326012590340981,-0.23253243765537374,-0.28432841875599607,-0.35444762602532487,-0.43986902935577044,-0.5232544954325326
0.8704829644321718,-0.18736302193276344,-0.2491430097596857,-0.2620573253184705,-0.3126194972863535,-0.3765184184218358,-0.45851179771803335,-0.5342691984269088
0.8770279491271505,-0.1846352125721303,-0.24266472205695203,-0.255249153973385,-0.2992428446236486,-0.3556475866016563,-0.4359585726464708,-0.49954243931604214
0.8835729338221293,-0.14326244216084327,-0.20168565437906327,-0.21527736636317885,-0.2531439357861584,-0.3007281056825014,-0.3734671861729868,-0.4303654793967081
0.890117918517108,-0.08147416867623453,-0.13091933878949097,-0.13634767665329622,-0.17389528452799924,-0.2132898525665506,-0.2752847194650013,-0.3217771916592283
0.8966629032120867,-0.011094922323116818,-0.04151830578447152,-0.03155718851621975,-0.06305194481455018,-0.09253006211865378,-0.14797403542319582,-0.18643206277674074
0.9032078879070655,0.05948375017640167,0.05251799834342624,0.0879438288500991,0.06917767921619877,0.04980758135716512,0.004843335683287764,-0.019515596916988676
0.9097528726020442,0.1308713236447399,0.15628361502219507,0.22038849748571437,0.22015568427448878,0.20898177467930013,0.17450726934716165,0.16144260696726093
0.916297857297023,0.24748083579581925,0.28210615641160974,0.3629293707764267,0.38243088628393673,0.3771694046199163,0.34931850075559834,0.3461253423404752
0.9228428419920017,0.420849159996436,0.4419168477017723,0.5069921285326574,0.5322523518804223,0.5351018711435145,0.5139343828951329,0.5182481690366373
0.9293878266869804,0.6284478968423568,0.61733273070366,0.6449295887652268,0.6644070524348308,0.6700762612711053,0.6521538498036478,0.6595998378357854
0.9359328113819592,0.8156806599257849,0.7836616359973241,0.776426163397859,0.7752115355502216,0.7732241417296893,0.7497792995245454,0.7569397053361617
0.9424777960769379,0.9323958227042035,0.9011141107178819,0.8875136417797838,0.8568301706043597,0.842784530423177,0.808279997939315,0.814308093037267
0.9490227807719166,0.9854074523267466,0.966984812689019,0.9573010854936627,0.912233907994209,0.8805096461199496,0.8340778556163161,0.8383428362065901
0.9555677654668954,0.9818006672769559,0.9792564757447473,0.9832043253477342,0.9378944473946464,0.8943497193901384,0.8316359203159647,0.8191119950668931
0.9621127501618741,0.9160735590282844,0.9382193702664258,0.9495165672226216,0.9027232445689021,0.8548079616049038,0.7752269196185854,0.7491895576930814
0.9686577348568528,0.8221924174661285,0.8527684163275241,0.8691038833553703,0.8245972538095393,0.7754875885602567,0.6738733962300798,0.6282848453848136
0.9752027195518316,0.7134798185113543,0.7388721044123676,0.7570897410868591,0.7191079893278199,0.6578588470990568,0.5379683798653132,0.47422775001127115
0.9817477042468103,0.5913901664123132,0.6177759545389662,0.6295206037228014,0.599898847054848,0.5208928017778979,0.3836464055906871,0.29925568830436655
