,TSR,CP
0,0.2,0.05374542854575295
1,0.30000000000000004,0.0752216515722883
2,0.4000000000000001,0.08938609921477644
3,0.5000000000000001,0.09658117852332147
4,0.6000000000000001,0.0947816588951436
5,0.7000000000000002,0.0851882240340958
6,0.8000000000000003,0.06219068806382987
