Tsr,a,e,M,r,s
0.4000000000000001,0.3333333333333333,0.9509202453987731,0.17278430325680816,0.18333333333333335,0.8166666666666664
0.5000000000000001,0.3333333333333333,0.9509202453987731,0.17278430325680816,0.18333333333333335,0.8166666666666664
0.6000000000000001,0.3333333333333333,0.9509202453987731,0.17278430325680816,0.18333333333333335,0.8166666666666664
0.7000000000000002,0.3333333333333333,0.9509202453987731,0.17278430325680816,0.18333333333333335,0.8166666666666664
0.8000000000000003,0.3333333333333333,0.9509202453987731,0.17278430325680816,0.18333333333333335,0.8166666666666664
0.2,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.30000000000000004,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.4000000000000001,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.5000000000000001,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.6000000000000001,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.7000000000000002,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.8000000000000003,0.17391304347826092,0.049079754601227016,0.21769887880405747,0.3500000000000001,0.6499999999999999
0.2,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.30000000000000004,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.4000000000000001,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.5000000000000001,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.6000000000000001,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.7000000000000002,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.8000000000000003,0.9565217391304348,0.5521472392638036,0.6369460758142029,0.7166666666666666,0.2833333333333332
0.2,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.30000000000000004,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.4000000000000001,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.5000000000000001,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.6000000000000001,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.7000000000000002,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.8000000000000003,0.2173913043478261,0.25153374233128833,0.6305392418579814,0.7833333333333332,0.21666666666666679
0.2,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.30000000000000004,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.4000000000000001,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.5000000000000001,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.6000000000000001,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.7000000000000002,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.8000000000000003,0.6231884057971016,0.3865030674846626,0.7308462359850498,0.8499999999999999,0.1499999999999999
0.2,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.30000000000000004,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.4000000000000001,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.5000000000000001,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.6000000000000001,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.7000000000000002,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.8000000000000003,0.43478260869565216,0.0,0.17411906033101943,0.2833333333333332,0.7166666666666668
0.2,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.30000000000000004,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.4000000000000001,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.5000000000000001,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.6000000000000001,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.7000000000000002,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.8000000000000003,0.6231884057971016,0.6809815950920246,0.11839295248264925,0.1333333333333333,0.8666666666666667
0.2,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.30000000000000004,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.4000000000000001,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.5000000000000001,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.6000000000000001,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.7000000000000002,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.8000000000000003,0.7971014492753623,0.25153374233128833,0.0,0.0,1.0
0.2,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.30000000000000004,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.4000000000000001,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.5000000000000001,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.6000000000000001,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.7000000000000002,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.8000000000000003,0.9130434782608696,0.343558282208589,0.1264682327816331,0.1499999999999999,0.8500000000000001
0.2,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.30000000000000004,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.4000000000000001,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.5000000000000001,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.6000000000000001,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.7000000000000002,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.8000000000000003,0.6811594202898552,0.8711656441717792,0.3927522690870262,0.43333333333333335,0.5666666666666664
0.2,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.30000000000000004,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.4000000000000001,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.5000000000000001,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.6000000000000001,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.7000000000000002,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.8000000000000003,0.5217391304347827,0.9570552147239264,0.8717965830218901,0.9166666666666667,0.08333333333333348
0.2,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.30000000000000004,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.4000000000000001,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.5000000000000001,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.6000000000000001,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.7000000000000002,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.8000000000000003,1.0,0.5214723926380369,0.723104644954617,0.8,0.20000000000000018
0.2,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.30000000000000004,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.4000000000000001,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.5000000000000001,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.6000000000000001,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.7000000000000002,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.8000000000000003,0.13043478260869562,0.20858895705521474,0.4902562733582485,0.6499999999999999,0.3500000000000001
0.2,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.30000000000000004,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.4000000000000001,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.5000000000000001,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.6000000000000001,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.7000000000000002,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.8000000000000003,0.3043478260869566,1.0,0.923251468232781,0.9666666666666666,0.033333333333333215
0.2,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.30000000000000004,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.4000000000000001,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.5000000000000001,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.6000000000000001,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.7000000000000002,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.8000000000000003,0.4202898550724638,0.14110429447852763,0.4054991991457566,0.55,0.4500000000000002
0.2,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.30000000000000004,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.4000000000000001,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.5000000000000001,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.6000000000000001,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.7000000000000002,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.8000000000000003,0.2608695652173913,0.43558282208588955,0.27916444207154356,0.3999999999999999,0.6000000000000001
0.2,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.30000000000000004,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.4000000000000001,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.5000000000000001,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.6000000000000001,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.7000000000000002,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.8000000000000003,0.02898550724637683,0.7607361963190185,0.49165776828617247,0.6166666666666667,0.3833333333333333
0.2,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.30000000000000004,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.4000000000000001,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.5000000000000001,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.6000000000000001,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.7000000000000002,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
0.8000000000000003,0.7246376811594204,0.6012269938650308,0.670515216230644,0.7666666666666666,0.2333333333333334
